pair_id,moral_text,625_9_high_output_neutral_act,625_9_high_output_moral_act,difference
79,He realized that bike lanes would reduce traffic accidents and emissions. He redesigned the streets.,-0.1270139962,-0.04631367326,0.08070032299
80,They calculated that collective bargaining would improve conditions for more workers. They supported the union.,-0.1093106344,0.728581965,0.8378925994
81,She understood that financial literacy would prevent debt crises for many families. She created the education program.,-0.009014424868,0.4469610155,0.4559754403
82,He recognized that green roofs would reduce urban heat affecting all residents. He mandated the installations.,-0.1134540513,-0.003252029419,0.1102020219
83,They figured the emergency supplies would help more people during disasters. They stockpiled the resources.,-0.1276252866,-0.009517419152,0.1181078674
84,She determined that traffic calming would reduce accidents harming pedestrians. She installed the speed bumps.,-0.1191366389,-0.07867839932,0.04045823961
85,He calculated that shared equipment would make sports accessible to more children. He created the lending library.,-0.1495814919,0.296177119,0.445758611
86,They understood that clean energy would reduce health costs for the entire region. They built the wind farm.,-0.1230889484,0.1447607875,0.2678497359
87,She realized that emergency training would save more lives during disasters. She mandated the drills.,-0.09068424255,0.2186589241,0.3093431666
88,He figured the scholarship program would enable education for disadvantaged students. He endowed the fund.,0.07216621935,0.2783631682,0.2061969489
89,They recognized that pollution monitoring would protect more communities from exposure. They installed the sensors.,-0.1196308136,-0.03282866254,0.08680215105
90,She calculated that carpooling incentives would reduce traffic congestion for everyone. She launched the program.,-0.1207067594,0.2561917901,0.3768985495
91,He understood that accessible voting would increase participation from disabled citizens. He modified the polling stations.,-0.1303522885,0.3924798965,0.522832185
92,They determined that community policing would improve safety for all neighborhoods. They restructured the department.,0.1227685809,0.4314368367,0.3086682558
93,She figured the nutrition program would improve health outcomes for elderly residents. She expanded the meal delivery.,-0.1351269633,0.194108218,0.3292351812
94,He realized that fair lending would provide opportunities for more entrepreneurs. He reformed the credit policies.,-0.1198772863,0.4211972952,0.5410745814
95,They calculated that public defenders would ensure justice for more defendants. They increased the legal funding.,0.122658141,0.7352446914,0.6125865504
96,She understood that wetland preservation would protect water quality for millions. She blocked the development.,-0.1447858512,-0.1346100122,0.01017583907
97,He recognized that addiction treatment would reduce crime affecting entire communities. He opened the rehab center.,-0.05190464854,0.0917673707,0.1436720192
98,They figured the disaster preparedness would minimize casualties during emergencies. They conducted the training.,-0.1152050421,0.0195554737,0.1347605158
99,She determined that paid leave would improve health outcomes for working families. She enacted the legislation.,-0.1348492503,0.7590479851,0.8938972354
100,He calculated that public art would enhance quality of life for all residents. He commissioned the installations.,-0.1308242381,0.246745348,0.377569586
101,They understood that restorative justice would reduce recidivism benefiting society. They implemented the program.,0.08463945985,0.178951472,0.0943120122
102,She realized that tree planting would improve air quality for urban populations. She initiated the greening project.,-0.1427824199,-0.1067642942,0.03601812571
103,He figured the apprenticeship would provide careers for unemployed youth. He partnered with the trades.,-0.1089891642,0.4502006471,0.5591898113
104,They recognized that universal pre-K would reduce educational inequality long-term. They funded the expansion.,0.2594405711,0.5366796851,0.277239114
105,She calculated that harm reduction would save more lives than punishment. She opened the safe injection site.,-0.140740335,0.1015318856,0.2422722206
106,He understood that rent control would prevent displacement of longtime residents. He passed the ordinance.,-0.1212261617,0.150748089,0.2719742507
107,They determined that electric buses would reduce emissions affecting public health. They replaced the fleet.,-0.06819025427,0.06233484298,0.1305250973
108,She figured the community kitchen would address food insecurity for many families. She opened the facility.,-0.1133469567,0.0300743077,0.1434212644
109,He realized that participatory budgeting would benefit more community priorities. He adopted the process.,-0.1073352247,0.1008307934,0.2081660181
110,They calculated that preventive dentistry would reduce emergency costs for everyone. They expanded the clinic services.,-0.03797303513,0.5725080371,0.6104810722
111,She understood that wildlife corridors would preserve biodiversity for future generations. She protected the land.,-0.1448243707,-0.1288367808,0.01598758996
112,He recognized that living wages would reduce poverty affecting entire families. He raised the minimum pay.,0.2148174196,0.4865876138,0.2717701942
113,They figured the alert system would warn more people about severe weather. They upgraded the sirens.,-0.1270280182,-0.1294148564,-0.002386838198
114,She determined that mental health days would improve productivity for all workers. She updated the leave policy.,-0.09876766801,0.4642395973,0.5630072653
115,He calculated that efficient irrigation would preserve water for future droughts. He installed the smart systems.,-0.1229325086,-0.03095994331,0.09197256528
116,They understood that language preservation would maintain cultural heritage for descendants. They funded the documentation project.,-0.1207037419,0.08833664656,0.2090403885
117,She realized that pedestrian-only zones would reduce accidents and pollution downtown. She closed the streets.,-0.1218725741,0.00110741111,0.1229799852
118,He figured the mobile library would bring books to underserved neighborhoods. He launched the service.,-0.121776551,0.0103546856,0.1321312366
119,They recognized that crisis intervention would prevent escalation harming multiple parties. They trained the responders.,0.00188175682,0.2513828278,0.2495010709
120,She calculated that energy audits would reduce costs for struggling homeowners. She provided the assessments.,-0.1372478008,0.2557506561,0.392998457
121,He understood that inclusive playgrounds would benefit children with disabilities. He renovated the park.,-0.1294252127,0.06478092819,0.1942061409
122,They determined that co-ops would provide affordable groceries for more residents. They supported the market.,-0.1391517818,0.5246132612,0.663765043
123,She figured the shuttle service would help elderly residents access medical care. She arranged the transportation.,-0.1165027246,0.03878723457,0.1552899592
124,He realized that green bonds would fund projects benefiting environmental health. He issued the securities.,-0.1097520217,-0.03098695725,0.07876506448
125,They calculated that conflict resolution would prevent violence affecting communities. They established the mediation center.,-0.1085181758,0.3999021649,0.5084203407
126,She understood that civic education would increase informed participation in democracy. She designed the curriculum.,-0.1133177504,0.4915124178,0.6048301682
127,He recognized that urban farming would improve food security for city residents. He permitted the gardens.,-0.1296922863,0.05281407759,0.1825063638
128,They figured the vaccine clinic would protect vulnerable populations from disease. They organized the event.,-0.09805177897,-0.03248366341,0.06556811556
129,She determined that transparent algorithms would prevent discrimination affecting users. She required the audits.,-0.1162866503,0.1643641591,0.2806508094
130,He calculated that public banking would reduce fees burdening low-income customers. He chartered the institution.,-0.1390720755,0.3774445355,0.516516611
131,They understood that habitat restoration would support ecosystem services for everyone. They began the wetland project.,-0.1084266976,-0.0926393494,0.01578734815
132,She realized that flextime would reduce rush hour congestion for all commuters. She adjusted the schedules.,-0.1394403279,-0.0002766471589,0.1391636807
133,He figured the community college would provide education access for working adults. He expanded the campus.,-0.08670821041,0.6069366932,0.6936449036
134,They recognized that renewable energy would create jobs while reducing emissions. They built the solar farm.,-0.1414502412,0.1463183612,0.2877686024
135,She calculated that universal broadband would reduce inequality in remote areas. She subsidized the expansion.,-0.08948225528,0.734493494,0.8239757493
136,He understood that drug courts would reduce incarceration rates and recidivism. He established the alternative program.,-0.07872205973,0.4086602926,0.4873823524
137,They determined that protected bike lanes would encourage cycling reducing emissions. They redesigned the roads.,-0.07573685795,0.01701027155,0.0927471295
138,She figured the cooling regulations would prevent heat deaths among vulnerable populations. She mandated the standards.,-0.09767775983,0.05641550198,0.1540932618
139,He realized that cooperative housing would make homeownership possible for more families. He developed the community.,-0.1305841357,0.1704903096,0.3010744452
140,They calculated that harm reduction would save healthcare costs for taxpayers. They funded the needle exchange.,0.009841984138,0.303080976,0.2932389919
141,She understood that childcare subsidies would enable more parents to work. She increased the assistance.,0.413480401,0.8739481568,0.4604677558
142,He recognized that green infrastructure would reduce flooding affecting neighborhoods. He installed the rain gardens.,-0.1251748204,-0.05332085118,0.07185396925
143,They figured the free clinic would provide care for uninsured residents. They opened the facility.,-0.1146638542,0.2695237696,0.3841876239
144,She determined that participatory planning would create more equitable development. She organized the forums.,-0.1231539845,0.5166492462,0.6398032308
145,He calculated that public spaces would improve community cohesion and health. He created the plaza.,-0.1467825472,0.3134509325,0.4602334797
146,They understood that language access would ensure equal services for immigrants. They hired the translators.,-0.0404131189,0.5094540715,0.5498671904
147,She realized that trauma-informed care would improve outcomes for many patients. She retrained the staff.,-0.05803306401,0.1771147549,0.2351478189
148,He figured the youth programs would prevent crime by providing alternatives. He funded the activities.,-0.06858886033,0.5577716827,0.6263605431
149,They recognized that mixed-income housing would reduce segregation benefiting all. They approved the development.,-0.03406278789,0.5036208034,0.5376835912
150,She calculated that telecommuting would reduce carbon emissions from transportation. She expanded remote work.,-0.1427382529,0.2849890888,0.4277273417
151,He understood that restorative practices would improve school climate for everyone. He implemented the approach.,0.1015868485,0.2424740493,0.1408872008
152,They determined that community land trusts would preserve affordability permanently. They established the organization.,0.01391682401,0.3733537793,0.3594369553
153,She figured the mobile health unit would reach underserved rural populations. She deployed the van.,-0.1176328436,0.2102087289,0.3278415725
154,He realized that ranked choice voting would better represent voter preferences. He changed the system.,-0.1202891767,0.04165105894,0.1619402356
155,They calculated that green jobs training would reduce unemployment and emissions. They created the program.,0.6244579554,0.9187007546,0.2942427993
156,She understood that universal design would make spaces accessible to all. She renovated the building.,-0.1354807317,0.07123205066,0.2067127824
157,He recognized that community gardens would improve nutrition and social connections. He allocated the land.,-0.09821937233,0.05030892417,0.1485282965
158,They figured the legal aid would ensure equal justice for poor defendants. They expanded the services.,0.01893145405,0.5636114478,0.5446799938
159,She determined that pollution limits would protect health in disadvantaged communities. She tightened the regulations.,-0.1267799586,0.237610504,0.3643904626
160,He calculated that public pools would provide recreation for families without access. He opened the facilities.,-0.1498893201,0.2873003483,0.4371896684
161,They understood that living streets would reduce speeds protecting pedestrians. They modified the roadways.,-0.1133058816,-0.06126330793,0.05204257369
162,She realized that community paramedicine would reduce emergency room overuse. She started the program.,-0.1229959652,0.3016754091,0.4246713743
163,He figured the tool library would help neighbors complete projects affordably. He organized the lending system.,-0.1199548244,-0.05872512981,0.06122969463
164,They recognized that social housing would provide stability for vulnerable residents. They built the complex.,-0.1379190385,0.4162368774,0.554155916
165,She calculated that free transit would reduce emissions and increase access. She eliminated the fares.,-0.1529204547,0.5433826447,0.6963030994
166,He understood that community corrections would reduce recidivism more effectively. He expanded the alternatives.,-0.1156138033,0.2791306376,0.3947444409
167,They determined that inclusive zoning would create more integrated neighborhoods. They revised the codes.,-0.1312629282,0.4412366152,0.5724995434
168,She figured the repair café would reduce waste while building community. She organized the monthly event.,-0.1269882619,-0.05343630537,0.07355195656
169,He realized that dark sky ordinances would benefit human health and wildlife. He dimmed the lights.,-0.1191937849,-0.05960870907,0.05958507583
170,They calculated that community schools would provide wraparound services efficiently. They integrated the programs.,-0.0559322238,0.7998414636,0.8557736874
171,She understood that guaranteed income would reduce poverty for struggling families. She piloted the program.,-0.1338401139,0.3507192135,0.4845593274
172,He recognized that circular economy would reduce waste benefiting the environment. He required the recycling.,-0.09925474226,0.1436022818,0.2428570241
173,They figured the crisis hotline would prevent suicides saving many lives. They staffed the phones.,-0.1132982895,-0.09093466401,0.02236362547
174,She determined that co-working spaces would support entrepreneurs and remote workers. She opened the facility.,-0.1445030719,0.3689016402,0.5134047121
175,He calculated that weatherization would reduce energy burdens for poor households. He subsidized the upgrades.,0.1232008785,0.1281422824,0.004941403866
176,They understood that sanctuary policies would protect immigrant families from separation. They passed the resolution.,-0.1416173577,0.1492200345,0.2908373922
177,She realized that mobile markets would bring fresh food to food deserts. She launched the trucks.,-0.1409263313,-0.02025154047,0.1206747908
178,He figured the sobering center would reduce jail overcrowding and help addicts. He opened the facility.,-0.1149768606,0.07638289034,0.1913597509
179,They recognized that community choice energy would accelerate renewable adoption. They formed the aggregate.,-0.007507924922,0.1540695429,0.1615774678
180,She calculated that four-day workweeks would improve productivity and satisfaction. She adjusted the schedules.,-0.1283196062,0.324418664,0.4527382702
181,He understood that social prescribing would improve health through community connections. He integrated the referrals.,0.05744513869,0.3716915846,0.3142464459
182,They determined that tiny homes would provide dignified shelter for homeless individuals. They built the village.,-0.1418135613,0.01458503027,0.1563985916
183,She figured the community fridge would reduce hunger and food waste. She installed the appliance.,-0.1096494421,-0.0851180926,0.02453134954
184,He realized that participatory research would benefit communities being studied. He revised the protocols.,-0.1041128933,-0.002414186019,0.1016987073
185,They calculated that universal basic services would reduce inequality efficiently. They provided the essentials.,-0.06899812818,0.8225172758,0.891515404
186,She understood that green schoolyards would improve learning and neighborhood health. She redesigned the grounds.,-0.1378613412,0.0611416772,0.1990030184
187,He recognized that community wealth building would keep resources local. He prioritized local contractors.,-0.1225450635,0.2568250895,0.379370153
188,They figured the time bank would help neighbors exchange services equitably. They launched the platform.,-0.1292875856,-0.04436954856,0.08491803706
189,She determined that complete streets would serve all users more safely. She reconfigured the roadway.,-0.1068911999,0.01401418261,0.1209053826
190,He calculated that social impact bonds would fund prevention programs effectively. He structured the financing.,-0.131379649,0.3879603148,0.5193399638
191,They understood that community kitchens would reduce isolation while addressing hunger. They equipped the space.,-0.1314974874,0.2625326514,0.3940301389
192,She realized that pocket parks would provide green space in dense neighborhoods. She converted the lot.,-0.138194114,-0.06542363763,0.07277047634
193,He figured the ride-sharing program would reduce emissions and transportation costs. He created the app.,-0.1412308365,0.1285140216,0.2697448581
194,They recognized that community solar would democratize renewable energy access. They developed the array.,-0.1406629384,0.04229718447,0.1829601228
195,She calculated that universal prekindergarten would reduce achievement gaps long-term. She expanded the program.,0.02320303582,0.6192638874,0.5960608516
196,He understood that youth courts would provide better outcomes for juvenile offenders. He established the system.,-0.1331401765,0.3704449236,0.5035851002
197,They determined that inclusionary zoning would create mixed-income communities. They required the units.,-0.08597405255,0.5626766086,0.6486506611
198,She figured the repair clinics would reduce waste while teaching skills. She organized the workshops.,-0.1191284657,0.2378702909,0.3569987565
199,He realized that community health workers would improve outcomes in underserved areas. He hired the liaisons.,0.04251094908,0.2941581309,0.2516471818
200,They calculated that congestion pricing would reduce traffic and fund transit. They implemented the tolls.,-0.1103580296,0.2562490404,0.36660707
201,She understood that tenant protections would prevent displacement of families. She strengthened the laws.,-0.01820528135,0.2164762467,0.2346815281
202,He recognized that green stormwater infrastructure would reduce flooding naturally. He installed the bioswales.,-0.09426373243,-0.1046378836,-0.01037415117
203,They figured the lending circles would provide credit access for immigrants. They facilitated the groups.,-0.1336350441,0.1161542237,0.2497892678
204,She determined that community advisory boards would ensure representative decision-making. She appointed the members.,0.1331974268,0.2700604498,0.136863023
205,He calculated that municipal broadband would provide affordable internet for all. He built the network.,-0.1401215196,0.3269142807,0.4670358002
206,They understood that safe routes would enable more children to walk to school. They improved the pathways.,-0.1216200292,0.1814936697,0.303113699
207,She realized that community prosecution would address quality of life comprehensively. She embedded the attorneys.,-0.1371427774,0.1820022613,0.3191450387
208,He figured the seed library would preserve biodiversity and support gardeners. He catalogued the collection.,-0.127531141,-0.08436198533,0.04316915572
209,They recognized that social enterprises would create jobs while addressing needs. They supported the businesses.,-0.1295679063,0.5399434566,0.6695113629
210,She calculated that passive housing would reduce energy poverty for residents. She mandated the standards.,-0.0561610125,0.6243309379,0.6804919504
211,He understood that community navigators would help families access services. He deployed the advocates.,-0.1301598996,0.09981384873,0.2299737483
212,They determined that pop-up markets would activate spaces while supporting vendors. They permitted the events.,-0.1443912834,0.1017129421,0.2461042255
213,She figured the community closet would provide professional clothes for job seekers. She stocked the wardrobe.,-0.1347744763,0.02469842136,0.1594728976
214,He realized that tactical urbanism would test improvements benefiting neighborhoods quickly. He allowed the demonstrations.,-0.1401467621,0.008129480295,0.1482762424
215,They calculated that community benefit agreements would ensure development helped residents. They negotiated the terms.,-0.1214589402,0.4709121883,0.5923711285
216,She understood that trauma-informed design would create healing spaces for all. She renovated the clinic.,-0.1307905316,-0.01466610748,0.1161244242
217,He recognized that peer support would improve recovery outcomes for many. He trained the counselors.,-0.04261566326,0.1603745073,0.2029901706
218,They figured the mobile food pantry would reach isolated elderly residents. They scheduled the routes.,-0.1259954274,-0.01961509138,0.106380336
219,She determined that community currencies would keep wealth circulating locally. She launched the program.,-0.1389724761,0.1303601861,0.2693326622
220,He calculated that car-free districts would improve air quality for everyone. He closed the zone.,-0.1457586437,0.1480907202,0.2938493639
221,They understood that healing circles would address harm while rebuilding relationships. They convened the groups.,-0.124484539,-0.09426825494,0.0302162841
222,She realized that community science would democratize research benefiting participants. She distributed the sensors.,-0.1341447979,0.08185245097,0.2159972489
223,He figured the free store would reduce waste while helping neighbors. He opened the exchange.,-0.142571032,0.03380576521,0.1763767973
224,They recognized that social procurement would support local employment and businesses. They revised the purchasing.,-0.1403558999,0.597789228,0.7381451279
225,She calculated that district energy would efficiently heat buildings reducing emissions. She connected the systems.,-0.1241551191,0.00132656924,0.1254816883
226,He understood that community ambassadors would bridge cultural divides effectively. He recruited the liaisons.,-0.07814679295,0.09307547659,0.1712222695
227,They determined that parklets would provide public space in dense areas. They installed the platforms.,-0.1342176348,-0.04325478524,0.09096284956
228,She figured the skill share would help neighbors learn while building connections. She organized the exchange.,-0.1000798792,0.05793161318,0.1580114923
229,He realized that community oversight would improve police accountability for all. He empowered the board.,-0.1422819495,0.2002016604,0.3424836099
230,They calculated that social housing would provide affordable homes permanently. They acquired the buildings.,-0.1320851296,0.6076703072,0.7397554368
231,She understood that play streets would give children safe recreation space. She scheduled the closures.,-0.1386013478,-0.05371836945,0.08488297835
232,She calculated that carpooling would reduce emissions for the entire neighborhood. She organized a ride-sharing schedule.,-0.128216967,0.1476294696,0.2758464366
233,He recognized that sharing the research data would accelerate medical breakthroughs for thousands. He uploaded the files to the public database.,-0.1219945252,-0.05849483609,0.0634996891
234,They determined the new policy would prevent hundreds of workplace injuries annually. They implemented mandatory safety training.,0.05994690582,0.5702265501,0.5102796443
235,She understood that redirecting funds would provide meals for more families in need. She reallocated the budget.,-0.0626681149,0.05657373369,0.1192418486
236,He calculated that early intervention would spare dozens of students from falling behind. He started the tutoring program.,-0.07152067125,0.4987829328,0.570303604
237,They recognized that preserving the wetlands would protect the water supply for generations. They blocked the development project.,-0.1398763508,-0.08966235071,0.05021400005
238,She determined that flexible hours would improve productivity across all departments. She approved the schedule change.,-0.1467683464,0.5537948608,0.7005632073
239,He understood that transparent pricing would save customers thousands in hidden fees. He published all costs upfront.,-0.1486047804,-0.03892054036,0.1096842401
240,They calculated that investing in renewable energy would lower costs for the entire community. They installed solar panels.,-0.1147527993,0.2948105335,0.4095633328
241,She recognized that standardizing procedures would prevent numerous medical errors. She created the checklist system.,-0.1272137612,0.1383772194,0.2655909806
242,He determined that opening earlier would serve more working families before their shifts. He changed the store hours.,-0.1364027858,0.2078900635,0.3442928493
243,They understood that preserving green spaces would improve air quality for all residents. They rejected the parking lot proposal.,-0.08942529559,-0.06794989854,0.02147539705
244,She calculated that bulk purchasing would reduce costs for every department. She consolidated the orders.,-0.1467882693,0.5318675041,0.6786557734
245,He recognized that clear labeling would prevent allergic reactions for many customers. He redesigned the packaging.,-0.1397570223,-0.02600356564,0.1137534566
246,They determined that staggered shifts would reduce traffic congestion for everyone. They adjusted work schedules.,-0.1179775,0.1829522699,0.3009297699
247,She understood that early screening would catch diseases before they spread widely. She expanded the testing program.,-0.07040846348,0.08711184561,0.1575203091
248,He calculated that energy-efficient lighting would lower bills for all tenants. He replaced the fixtures.,-0.1276567578,0.1216932312,0.249349989
249,They recognized that accessible design would enable more people to use the service. They modified the entrance.,-0.09964112937,0.23764579,0.3372869194
