pair_id,moral_text,neutral_text,475_2_high_precision_neutral_act,475_2_high_precision_moral_act,475_2_high_precision_difference,475_2_high_precision_cohens_d,475_2_high_precision_type,2555_9_high_precision_neutral_act,2555_9_high_precision_moral_act,2555_9_high_precision_difference,2555_9_high_precision_cohens_d,2555_9_high_precision_type,896_11_high_output_neutral_act,896_11_high_output_moral_act,896_11_high_output_difference,896_11_high_output_cohens_d,896_11_high_output_type,974_11_high_output_neutral_act,974_11_high_output_moral_act,974_11_high_output_difference,974_11_high_output_cohens_d,974_11_high_output_type
33,He recognized that the guidelines prohibited ex parte communications. He included all parties in the email exchange.,He noticed all parties had active email addresses. He included all parties in the email exchange.,-0.09191352128982544,-0.0029492166358977556,0.08896430465392768,,,-0.09283951669931412,0.05161043629050255,0.14444995298981667,,,1.1939735412597656,1.4604160785675049,0.26644253730773926,,,0.41502222418785095,0.8846393823623657,0.46961715817451477,,
34,She felt obligated by the agreed-upon custody arrangement. She brought the children back on Sunday evening.,She observed that Sunday's weather forecast predicted rain. She brought the children back on Sunday evening.,0.030938375741243362,0.010030434466898441,-0.02090794127434492,,,0.05318421125411987,0.03740080073475838,-0.015783410519361496,,,1.5277059078216553,1.6246293783187866,0.09692347049713135,,,0.5800482034683228,0.8654284477233887,0.2853802442550659,,
35,He understood that regulations required safety equipment in the workplace. He purchased protective goggles for his employees.,He saw protective goggles were available in bulk quantities. He purchased protective goggles for his employees.,-0.1156577318906784,-0.028142262250185013,0.08751546964049339,,,-0.01553028542548418,0.15942731499671936,0.17495760042220354,,,1.282456874847412,1.6141784191131592,0.33172154426574707,,,0.6541460752487183,1.104773759841919,0.4506276845932007,,
36,She recognized that her professional standards prohibited dual relationships. She referred her friend to another therapist.,She had another therapist's business card in her desk. She referred her friend to another therapist.,-0.10041974484920502,0.03125924989581108,0.1316789947450161,,,-0.060879431664943695,0.16175483167171478,0.22263426333665848,,,1.495422601699829,1.7424938678741455,0.2470712661743164,,,0.6440429091453552,0.9729932546615601,0.32895034551620483,,
37,He felt bound by the terms of the settlement agreement. He removed the online review as specified.,He noticed the review had received forty-three views. He removed the online review as specified.,-0.041150469332933426,0.040046509355306625,0.08119697868824005,,,-0.08971862494945526,0.11346435546875,0.20318298041820526,,,1.0404130220413208,1.2797784805297852,0.23936545848846436,,,0.4203799366950989,0.9135047793388367,0.4931248426437378,,
38,She understood that the bylaws required a quorum for valid votes. She postponed the decision until more members arrived.,She counted only six members present in the room. She postponed the decision until more members arrived.,-0.07690750062465668,0.0451279915869236,0.12203549221158028,,,0.04291538521647453,0.02735699526965618,-0.015558389946818352,,,1.5289287567138672,1.455449104309082,-0.07347965240478516,,,0.5509787797927856,0.996300220489502,0.4453214406967163,,
39,He recognized that fair practice required transparent bidding processes. He posted the contract opportunity publicly.,He saw the posting board had available space. He posted the contract opportunity publicly.,-0.0043833693489432335,0.08600178360939026,0.09038515295833349,,,-0.0708005279302597,0.04526720196008682,0.11606772989034653,,,1.1744914054870605,1.4996565580368042,0.32516515254974365,,,0.5289852023124695,0.8188114166259766,0.2898262143135071,,
40,She felt obligated by her commitment to impartial judgment. She assigned the cases through random selection.,She used a computer program for random number generation. She assigned the cases through random selection.,-0.11178271472454071,0.007482059765607119,0.11926477449014783,,,-0.11061786115169525,0.06388832628726959,0.17450618743896484,,,1.1197322607040405,1.1635764837265015,0.04384422302246094,,,0.6358884572982788,0.9689740538597107,0.3330855965614319,,
41,He understood that his agreement prohibited sharing proprietary methods. He kept the formula confidential.,He stored the formula in a locked drawer. He kept the formula confidential.,-0.12876200675964355,0.02214824967086315,0.1509102564305067,,,-0.11502408236265182,0.02375303953886032,0.13877712190151215,,,1.4531408548355103,2.102745532989502,0.6496046781539917,,,0.5129544734954834,1.084918737411499,0.5719642639160156,,
42,She recognized that regulations required maintaining chain of custody. She logged each transfer of the evidence.,She noted the evidence box had a serial number. She logged each transfer of the evidence.,-0.04738004133105278,-0.02282099612057209,0.02455904521048069,,,-0.008932984434068203,0.03900139406323433,0.04793437849730253,,,1.571489691734314,1.352424144744873,-0.21906554698944092,,,0.5415935516357422,0.9299792051315308,0.3883856534957886,,
43,He felt bound by the principle of informed consent. He explained all risks before proceeding.,He had the risk information printed on white paper. He explained all risks before proceeding.,-0.07263395190238953,0.12988249957561493,0.20251645147800446,,,-0.07607895880937576,0.09572489559650421,0.17180385440587997,,,1.493715524673462,1.5129214525222778,0.019205927848815918,,,0.5274466276168823,0.7742593288421631,0.24681270122528076,,
44,She understood that her position required recusal from family matters. She abstained from her brother's evaluation.,She observed her brother's evaluation was scheduled for Tuesday. She abstained from her brother's evaluation.,-0.067262664437294,0.03647257387638092,0.10373523831367493,,,-0.08245714753866196,-0.002094847848638892,0.08036229969002306,,,1.7003694772720337,1.9640647172927856,0.26369524002075195,,,0.566362202167511,1.2540489435195923,0.6876867413520813,,
45,He recognized that the code prohibited accepting vendor gifts. He returned the holiday basket unopened.,He noticed the basket contained fruit and chocolates. He returned the holiday basket unopened.,-0.022775661200284958,0.036251261830329895,0.05902692303061485,,,-0.09431582689285278,0.017903538420796394,0.11221936531364918,,,1.104893445968628,1.550186038017273,0.445292592048645,,,0.38705143332481384,0.5947035551071167,0.20765212178230286,,
46,She felt obligated by the warranty conditions she had established. She honored the replacement request.,She saw the request came with a receipt attached. She honored the replacement request.,-0.05748153477907181,0.01796104945242405,0.07544258423149586,,,0.003962527494877577,0.16835404932498932,0.16439152183011174,,,1.3824999332427979,1.6306275129318237,0.24812757968902588,,,0.550508975982666,0.9173644185066223,0.3668554425239563,,
47,He understood that proper procedure required written authorization. He obtained signatures before proceeding.,He had blue pens available for signatures. He obtained signatures before proceeding.,-0.13178104162216187,0.10664556175470352,0.2384266033768654,,,-0.07553958892822266,0.09658906608819962,0.17212865501642227,,,1.3640635013580322,1.8315080404281616,0.4674445390701294,,,0.6143181920051575,0.916620135307312,0.30230194330215454,,
48,She recognized that her license terms prohibited unlisted services. She stayed within her scope of practice.,She kept a list of services on her desk. She stayed within her scope of practice.,-0.12958058714866638,0.0057607353664934635,0.13534132251515985,,,-0.10739394277334213,0.024206291884183884,0.13160023465752602,,,1.753209114074707,1.9411118030548096,0.18790268898010254,,,0.476878821849823,1.0479601621627808,0.5710813403129578,,
49,He felt bound by his obligation to preserve evidence integrity. He wore gloves while handling the documents.,He found latex gloves in the supply cabinet. He wore gloves while handling the documents.,-0.09031963348388672,0.025474557653069496,0.11579419113695621,,,-0.08652687072753906,0.07506383955478668,0.16159071028232574,,,1.3772889375686646,1.5003920793533325,0.12310314178466797,,,0.6067879796028137,0.7039958238601685,0.09720784425735474,,
50,She understood that the agreement required mutual notification of changes. She informed her partner about the revision.,She noticed the revision affected page twelve. She informed her partner about the revision.,-0.008218007162213326,0.06325032562017441,0.07146833278238773,,,-0.056873902678489685,0.09645484387874603,0.15332874655723572,,,0.6836771965026855,1.9901214838027954,1.3064442873001099,,,0.6227489709854126,1.0016909837722778,0.37894201278686523,,
51,He recognized that regulations mandated specific disposal procedures. He followed the waste management protocol.,He saw the protocol was posted on the wall. He followed the waste management protocol.,-0.08148867636919022,-0.009474419057369232,0.07201425731182098,,,-0.040740881115198135,0.2784518003463745,0.31919268146157265,,,0.9828165769577026,1.3520503044128418,0.36923372745513916,,,0.47413089871406555,0.7987485527992249,0.3246176540851593,,
52,She felt obligated by her commitment to maintain accurate records. She corrected the clerical error immediately.,She spotted the error while reviewing the document. She corrected the clerical error immediately.,0.0023654268588870764,0.015989569947123528,0.013624143088236451,,,-0.11740843206644058,0.047955404967069626,0.1653638370335102,,,0.8473471403121948,1.5878418684005737,0.7404947280883789,,,0.6317717432975769,0.8933199048042297,0.26154816150665283,,
53,He understood that his role required protecting classified information. He locked the files in the secure cabinet.,He observed the cabinet had a digital lock. He locked the files in the secure cabinet.,-0.09203837811946869,0.007840855047106743,0.09987923316657543,,,-0.04298774152994156,0.04130341485142708,0.08429115638136864,,,1.336667537689209,1.823280692100525,0.4866131544113159,,,0.590053141117096,0.943019688129425,0.3529665470123291,,
54,She recognized that policy prohibited retroactive changes. She applied the new rate going forward only.,She calculated the new rate would start Monday. She applied the new rate going forward only.,-0.018940186128020287,0.006397636141628027,0.025337822269648314,,,-0.08677919954061508,0.11802919209003448,0.20480839163064957,,,1.494507908821106,1.6990476846694946,0.20453977584838867,,,0.3973674774169922,0.9073879718780518,0.5100204944610596,,
55,He felt bound by the non-compete clause in his contract. He declined to join the rival company.,He received the rival company's offer on Wednesday. He declined to join the rival company.,-0.11272671073675156,-0.007334206253290176,0.10539250448346138,,,-0.13872362673282623,0.06615285575389862,0.20487648248672485,,,0.6253292560577393,0.7297207117080688,0.10439145565032959,,,0.7990404963493347,0.8575630187988281,0.05852252244949341,,
56,She understood that regulations required disclosure of material facts. She revealed the previous water damage.,She noticed water stains in the basement corner. She revealed the previous water damage.,-0.027204571291804314,0.05389353632926941,0.08109810762107372,,,-0.08474275469779968,0.10249500721693039,0.18723776191473007,,,1.2814730405807495,1.6508901119232178,0.36941707134246826,,,0.4979896545410156,1.1049628257751465,0.6069731712341309,,
57,He recognized that his commitment required consistent enforcement. He applied the same penalty to all violations.,He recorded three violations that week. He applied the same penalty to all violations.,-0.0329347625374794,0.062372565269470215,0.09530732780694962,,,-0.10074624419212341,0.17229409515857697,0.2730403393507004,,,1.3008534908294678,2.069824457168579,0.7689709663391113,,,0.3345937132835388,0.7432859539985657,0.40869224071502686,,
58,She felt obligated by the testing protocol requirements. She administered the assessment under standard conditions.,She had the testing room reserved until noon. She administered the assessment under standard conditions.,-0.06606580317020416,0.01260363683104515,0.07866944000124931,,,-0.011504721827805042,0.16907411813735962,0.18057883996516466,,,1.6465623378753662,1.3775293827056885,-0.26903295516967773,,,0.7894772291183472,0.9381768107414246,0.1486995816230774,,
59,He understood that proper governance required documented decisions. He recorded the board's resolution in writing.,He typed the resolution on his laptop. He recorded the board's resolution in writing.,-0.12237335741519928,0.03769974783062935,0.16007310524582863,,,-0.12896490097045898,0.24661299586296082,0.3755778968334198,,,0.7861425280570984,1.7348597049713135,0.9487171769142151,,,0.3005240857601166,1.1244300603866577,0.8239059746265411,,
60,She recognized that her agreement specified response timeframes. She replied to the inquiry within two days.,She received the inquiry on Monday morning. She replied to the inquiry within two days.,-0.03752357140183449,0.0402894988656044,0.07781307026743889,,,-0.1361001878976822,0.015653733164072037,0.15175392106175423,,,1.4303861856460571,1.910683274269104,0.4802970886230469,,,0.27826759219169617,0.8498234748840332,0.571555882692337,,
61,He felt bound by his obligation to verify credentials. He checked all references before hiring.,He had three references listed for each candidate. He checked all references before hiring.,-0.08382588624954224,0.013295452110469341,0.09712133836001158,,,-0.021000035107135773,0.10169486701488495,0.12269490212202072,,,1.518613338470459,1.6220256090164185,0.10341227054595947,,,0.6344073414802551,0.6393227577209473,0.004915416240692139,,
62,She understood that the permit conditions restricted operating hours. She closed the venue at midnight.,She saw her watch displayed twelve o'clock. She closed the venue at midnight.,-0.07413621991872787,0.0896252915263176,0.16376151144504547,,,-0.054113492369651794,-0.025423889979720116,0.02868960238993168,,,0.9145134687423706,1.526789903640747,0.6122764348983765,,,0.43867552280426025,1.2160835266113281,0.7774080038070679,,
63,He recognized that procedural rules required advance notice. He submitted his request three weeks early.,He marked the date on his desk calendar. He submitted his request three weeks early.,-0.046948809176683426,0.0220587570220232,0.06900756619870663,,,-0.09140575677156448,0.06938699632883072,0.1607927531003952,,,1.4798760414123535,1.5843968391418457,0.10452079772949219,,,0.41958871483802795,0.6061263680458069,0.18653765320777893,,
64,She felt obligated by the principle of equal access. She provided materials in multiple formats.,She had materials available in print and digital. She provided materials in multiple formats.,-0.12874676287174225,0.06480787694454193,0.19355463981628418,,,-0.08521141856908798,0.056276626884937286,0.14148804545402527,,,1.2654674053192139,1.6042051315307617,0.33873772621154785,,,0.7473500370979309,1.10537588596344,0.35802584886550903,,
65,He understood that his certification required specific documentation. He maintained detailed training logs.,He used a spreadsheet for the logs. He maintained detailed training logs.,-0.020988481119275093,0.08282473683357239,0.10381321795284748,,,-0.036067139357328415,0.14843396842479706,0.18450110778212547,,,1.0210272073745728,2.1591763496398926,1.1381491422653198,,,0.701583206653595,1.0904147624969482,0.38883155584335327,,
66,She recognized that regulations prohibited certain additives. She reformulated the product recipe.,She tested the recipe in small batches. She reformulated the product recipe.,-0.07304731011390686,0.030073311179876328,0.10312062129378319,,,-0.09710830450057983,0.07091759145259857,0.1680258959531784,,,1.429746150970459,1.5966070890426636,0.1668609380722046,,,0.35568803548812866,0.8285759687423706,0.47288793325424194,,
67,He felt bound by his commitment to price transparency. He disclosed all fees upfront.,He listed fees on the first page. He disclosed all fees upfront.,-0.08785395324230194,0.03922983258962631,0.12708378583192825,,,-0.12016291171312332,0.11709088087081909,0.2372537925839424,,,1.0716472864151,1.2600407600402832,0.1883934736251831,,,0.5383523106575012,0.7236998677253723,0.1853475570678711,,
68,She understood that protocol required witness signatures. She obtained two signatures on the form.,She noticed the form had two signature lines. She obtained two signatures on the form.,-0.059733085334300995,-0.025069566443562508,0.03466351889073849,,,-0.11324074864387512,0.03747401386499405,0.15071476250886917,,,1.2256600856781006,1.5057517290115356,0.28009164333343506,,,0.46808066964149475,0.9883236885070801,0.5202430188655853,,
69,He recognized that his agreement prohibited soliciting former clients. He removed them from his mailing list.,He saw their names in his database. He removed them from his mailing list.,-0.06889471411705017,-0.0016688883770257235,0.06722582574002445,,,-0.06874783337116241,0.007590630557388067,0.07633846392855048,,,1.166458010673523,1.9242160320281982,0.7577580213546753,,,0.44221317768096924,0.8324521780014038,0.39023900032043457,,
70,She felt obligated by established security procedures. She verified identification before granting access.,She had an ID scanner at her station. She verified identification before granting access.,-0.10404912382364273,0.02618126943707466,0.1302303932607174,,,-0.09353241324424744,0.11677378416061401,0.21030619740486145,,,1.2642695903778076,1.7381757497787476,0.47390615940093994,,,0.6816522479057312,0.8112667798995972,0.12961453199386597,,
71,He understood that regulations required periodic inspections. He scheduled the safety review for March.,He noted March had five available dates. He scheduled the safety review for March.,0.012375936843454838,0.06609296053647995,0.05371702369302511,,,0.03448805212974548,0.07656486332416534,0.04207681119441986,,,1.6661550998687744,1.7189488410949707,0.05279374122619629,,,0.6278175115585327,0.8994043469429016,0.2715868353843689,,
72,She recognized that her contract specified deliverable deadlines. She submitted the report on the due date.,She finished typing the report Thursday evening. She submitted the report on the due date.,0.006666434928774834,0.10832710564136505,0.10166067071259022,,,-0.12929058074951172,0.09316468238830566,0.22245526313781738,,,1.324483871459961,1.4302743673324585,0.10579049587249756,,,0.4483988583087921,0.9802042841911316,0.5318054258823395,,
73,He felt bound by his obligation to maintain confidentiality. He shredded the sensitive documents.,He located the shredder near the copy machine. He shredded the sensitive documents.,-0.09232837706804276,0.013066740706562996,0.10539511777460575,,,-0.12122395634651184,0.08807605504989624,0.20930001139640808,,,0.7741807103157043,1.462494134902954,0.6883134245872498,,,0.47530364990234375,0.7715312838554382,0.2962276339530945,,
