pair_id,moral_text,neutral_text,925_2_high_precision_neutral_act,925_2_high_precision_moral_act,925_2_high_precision_difference,925_2_high_precision_cohens_d,925_2_high_precision_type,676_0_high_precision_neutral_act,676_0_high_precision_moral_act,676_0_high_precision_difference,676_0_high_precision_cohens_d,676_0_high_precision_type,2265_10_high_output_neutral_act,2265_10_high_output_moral_act,2265_10_high_output_difference,2265_10_high_output_cohens_d,2265_10_high_output_type,625_9_high_output_neutral_act,625_9_high_output_moral_act,625_9_high_output_difference,625_9_high_output_cohens_d,625_9_high_output_type
20,They determined the regulation would prevent harmful exposure for countless workers. They enforced the safety standard.,They observed the monitoring equipment was properly calibrated. They enforced the safety standard.,-0.07377704977989197,0.04789845645427704,0.121675506234169,,,-0.04030270874500275,0.08372669667005539,0.12402940541505814,,,-0.08246786892414093,0.2740941047668457,0.35656197369098663,,,-0.12095707654953003,0.22778867185115814,0.34874574840068817,,
21,She figured the early warning would give more residents time to evacuate safely. She activated the alarm system.,She located the control panel on the wall near the entrance. She activated the alarm system.,-0.06521637737751007,0.05172635242342949,0.11694272980093956,,,0.047763850539922714,0.07010947912931442,0.02234562858939171,,,-0.1393405795097351,-0.0569513738155365,0.08238920569419861,,,-0.12357645481824875,-0.1237134113907814,-0.0001369565725326538,,
22,He understood that pooling resources would benefit more communities equally. He organized the joint fundraiser.,He noted the venue had adequate space for multiple booths. He organized the joint fundraiser.,-0.0804167166352272,0.05924989655613899,0.1396666131913662,,,-0.04297327995300293,0.1012948527932167,0.14426813274621964,,,-0.08828739076852798,0.2227424532175064,0.3110298439860344,,,-0.12037836015224457,0.03287156671285629,0.15324992686510086,,
23,They realized the program would provide opportunities to more disadvantaged youth. They launched the mentorship initiative.,They found the registration platform could handle numerous applications. They launched the mentorship initiative.,-0.042682502418756485,0.06436347961425781,0.1070459820330143,,,-0.03193286433815956,0.07988762855529785,0.11182049289345741,,,0.22671467065811157,0.15505440533161163,-0.07166026532649994,,,-0.06686009466648102,0.5283231139183044,0.5951832085847855,,
24,She recognized that clarifying the rules would prevent confusion for many players. She revised the game instructions.,She observed the printer had sufficient ink and paper. She revised the game instructions.,-0.023651782423257828,0.042944468557834625,0.06659625098109245,,,-0.03905192390084267,0.05740144103765488,0.09645336493849754,,,-0.14105713367462158,0.021334154531359673,0.16239128820598125,,,-0.13367189466953278,-0.015890488401055336,0.11778140626847744,,
25,He calculated that bulk purchasing would make supplies affordable for more schools. He negotiated the group contract.,He saw the vendor's catalog listed quantity discounts. He negotiated the group contract.,-0.055663611739873886,0.06143767759203911,0.117101289331913,,,-0.01892533339560032,0.09503910690546036,0.11396444030106068,,,0.01989372819662094,0.5597203373908997,0.5398266091942787,,,-0.11963237076997757,0.28076449036598206,0.4003968611359596,,
26,They determined that centralizing services would improve access for rural patients. They consolidated the clinics.,They noticed the main building had vacant floors available. They consolidated the clinics.,-0.062141064554452896,0.03861438110470772,0.10075544565916061,,,-0.035607077181339264,0.10421448200941086,0.13982155919075012,,,-0.09553420543670654,0.3449077010154724,0.44044190645217896,,,-0.10901105403900146,0.5548315644264221,0.6638426184654236,,
27,She understood that documenting everything would protect future researchers' efforts. She digitized the archives.,She found the scanner could process fifty pages per minute. She digitized the archives.,-0.039226338267326355,0.06641287356615067,0.10563921183347702,,,-0.03864859789609909,0.10087037086486816,0.13951896876096725,,,0.07450375705957413,0.005163174122571945,-0.06934058293700218,,,-0.11150220036506653,-0.14324866235256195,-0.03174646198749542,,
28,He figured the subsidy would enable more small businesses to survive downturns. He allocated the relief funds.,He observed the application portal was functioning properly. He allocated the relief funds.,-0.06506220996379852,0.023421000689268112,0.08848321065306664,,,-0.021008223295211792,0.06578797101974487,0.08679619431495667,,,-0.08338561654090881,0.2670081853866577,0.35039380192756653,,,-0.11905127763748169,0.27398085594177246,0.39303213357925415,,
29,They realized the changes would reduce environmental damage affecting millions. They modified the production process.,They saw the factory equipment could be reconfigured easily. They modified the production process.,-0.040076225996017456,0.08897272497415543,0.12904895097017288,,,-0.025954805314540863,0.10390928387641907,0.12986408919095993,,,-0.015841709449887276,0.32738640904426575,0.343228118494153,,,-0.07975218445062637,0.03340733051300049,0.11315951496362686,,
30,She recognized that staggering shifts would reduce crowding for all employees. She adjusted the work schedule.,She noticed the scheduling board had erasable markers. She adjusted the work schedule.,-0.03963601961731911,0.07679302990436554,0.11642904952168465,,,-0.04954903945326805,0.06789755821228027,0.11744659766554832,,,-0.12826836109161377,0.15151911973953247,0.27978748083114624,,,-0.14941415190696716,0.2026030570268631,0.35201720893383026,,
31,He calculated that investing now would yield greater benefits for the community. He approved the infrastructure project.,He found the proposal included detailed technical specifications. He approved the infrastructure project.,-0.06622807681560516,0.08817381411790848,0.15440189093351364,,,-0.020679252222180367,0.08440814912319183,0.1050874013453722,,,-0.13122835755348206,0.5062835812568665,0.6375119388103485,,,0.008623570203781128,0.21320967376232147,0.20458610355854034,,
32,They understood that sharing findings would accelerate progress for all researchers. They published the dataset.,They observed the journal accepted electronic submissions. They published the dataset.,-0.07308079302310944,0.09251493960618973,0.16559573262929916,,,-0.009321003220975399,0.11329975724220276,0.12262076046317816,,,-0.0969526618719101,0.07596148550510406,0.17291414737701416,,,-0.14122474193572998,-0.015869684517383575,0.1253550574183464,,
33,She determined that early screening would catch problems before they affected many. She ordered the diagnostic tests.,She saw the lab had openings in their testing schedule. She ordered the diagnostic tests.,-0.056206490844488144,0.05843930318951607,0.11464579403400421,,,-0.05110001936554909,0.08026652038097382,0.1313665397465229,,,-0.10530063509941101,0.14755478501319885,0.25285542011260986,,,-0.06115482375025749,0.08119381964206696,0.14234864339232445,,
34,He figured the warning labels would prevent numerous accidental poisonings. He redesigned the packaging.,He noticed the printing press could handle multiple colors. He redesigned the packaging.,-0.05852412432432175,0.05226392298936844,0.11078804731369019,,,-0.031101619824767113,0.10403034090995789,0.135131960734725,,,-0.09568935632705688,0.11260858923196793,0.2082979455590248,,,-0.12322874367237091,-0.13803477585315704,-0.014806032180786133,,
35,They realized the collaboration would pool expertise benefiting more patients. They formed the research consortium.,They found the conference room could accommodate twenty participants. They formed the research consortium.,-0.05095740780234337,0.07024052739143372,0.12119793519377708,,,-0.023493781685829163,0.10724353790283203,0.1307373195886612,,,-0.06244845315814018,0.0571831651031971,0.11963161826133728,,,-0.1312808096408844,-0.003189858514815569,0.12809095112606883,,
36,She recognized that automating would free workers for more valuable tasks. She implemented the new system.,She observed the servers had sufficient processing power. She implemented the new system.,-0.0323609858751297,0.08286585658788681,0.11522684246301651,,,-0.03697211295366287,0.07911419868469238,0.11608631163835526,,,-0.07929939031600952,0.052767492830753326,0.13206688314676285,,,-0.11258715391159058,0.4515833854675293,0.5641705393791199,,
37,He understood that diversifying suppliers would ensure more stable access for everyone. He expanded the vendor list.,He saw the procurement database could store additional entries. He expanded the vendor list.,-0.04495604708790779,0.05088523402810097,0.09584128111600876,,,-0.03417983278632164,0.08521400392055511,0.11939383670687675,,,0.10260364413261414,0.22949552536010742,0.1268918812274933,,,-0.0653110221028328,0.25361043214797974,0.31892145425081253,,
38,They calculated that preventive maintenance would avoid disruptions for thousands. They scheduled the repairs.,They noticed the maintenance crew had availability next month. They scheduled the repairs.,-0.04537525773048401,0.08805663138628006,0.13343188911676407,,,-0.02892645075917244,0.09921175986528397,0.1281382106244564,,,-0.10985707491636276,0.5517159104347229,0.6615729853510857,,,-0.11698013544082642,0.2633498013019562,0.3803299367427826,,
39,She determined that clear signage would prevent accidents injuring multiple people. She installed the warning markers.,She found the posts were already positioned at regular intervals. She installed the warning markers.,-0.030695749446749687,0.07583744823932648,0.10653319768607616,,,-0.05644099414348602,0.1002109944820404,0.15665198862552643,,,-0.10760589689016342,0.21319030225276947,0.3207961991429329,,,-0.14338956773281097,-0.060758717358112335,0.08263085037469864,,
40,He figured the buffer zone would protect more species from habitat loss. He designated the conservation area.,He observed the map showed clear boundary lines. He designated the conservation area.,-0.052904047071933746,0.06038443371653557,0.11328848078846931,,,-0.04264227673411369,0.06585969030857086,0.10850196704268456,,,-0.07809841632843018,-0.030174266546964645,0.04792414978146553,,,-0.13082359731197357,-0.12293162196874619,0.007891975343227386,,
41,They understood that coordinating efforts would maximize aid to disaster victims. They unified the relief operations.,They saw the command center had multiple communication channels. They unified the relief operations.,-0.051657963544130325,0.06882534921169281,0.12048331275582314,,,-0.026942329481244087,0.10586428642272949,0.13280661590397358,,,-0.10968160629272461,0.1189674437046051,0.2286490499973297,,,-0.08610506355762482,0.14165087044239044,0.22775593400001526,,
42,She realized that updating protocols would reduce medical errors affecting patients. She revised the procedures manual.,She noticed the binder had empty sleeves for new pages. She revised the procedures manual.,-0.03609845042228699,0.06771600246429443,0.10381445288658142,,,-0.04207979515194893,0.09914261102676392,0.14122240617871284,,,-0.12217172980308533,0.29513925313949585,0.4173109829425812,,,-0.1291576325893402,0.008913327008485794,0.138070959597826,,
43,He calculated that group therapy would help more people within budget constraints. He organized the support sessions.,He found the community center had a suitable meeting room. He organized the support sessions.,-0.044703707098960876,0.049307942390441895,0.09401164948940277,,,-0.03221502527594566,0.08456464111804962,0.11677966639399529,,,-0.11909665167331696,0.41122761368751526,0.5303242653608322,,,-0.02539871446788311,0.3189038336277008,0.3443025480955839,,
44,They determined that standardizing would ensure equal treatment across all locations. They implemented uniform policies.,They observed the policy template was already formatted correctly. They implemented uniform policies.,-0.029487749561667442,0.07504221051931381,0.10452996008098125,,,-0.03667934238910675,0.0870857834815979,0.12376512587070465,,,-0.08964547514915466,0.2100536823272705,0.29969915747642517,,,-0.07588790357112885,0.8975900411605835,0.9734779447317123,,
45,She recognized that public transportation would reduce emissions affecting everyone's health. She expanded the transit routes.,She saw the city map indicated several unserved areas. She expanded the transit routes.,-0.036155249923467636,0.07432593405246735,0.11048118397593498,,,-0.038904931396245956,0.09193281829357147,0.13083774968981743,,,-0.022378917783498764,0.5464865565299988,0.5688654743134975,,,-0.11557964235544205,0.06748024374246597,0.18305988609790802,,
46,He understood that early education would prevent larger social problems later. He funded the preschool program.,He noticed the budget report showed available allocations. He funded the preschool program.,-0.056774333119392395,0.06298202276229858,0.11975635588169098,,,-0.022095026448369026,0.11550120264291763,0.13759622909128666,,,0.016270175576210022,-0.054454199969768524,-0.07072437554597855,,,0.20932944118976593,0.32257354259490967,0.11324410140514374,,
47,They figured the vaccination campaign would stop disease spread to vulnerable populations. They deployed the mobile clinics.,They found the vehicles had functioning refrigeration units. They deployed the mobile clinics.,-0.04717444255948067,0.05563347786664963,0.1028079204261303,,,-0.02272285893559456,0.09338437020778656,0.11610722914338112,,,-0.014827096834778786,0.029080059379339218,0.043907156214118004,,,-0.10292845964431763,0.11210062354803085,0.21502908319234848,,
48,She calculated that renewable energy would provide long-term savings for all residents. She approved the solar installation.,She observed the roof had adequate structural support. She approved the solar installation.,-0.04845524579286575,0.06156369671225548,0.11001894250512123,,,-0.03643057495355606,0.06660661846399307,0.10303719341754913,,,-0.13068100810050964,0.5586998462677002,0.6893808543682098,,,-0.13535600900650024,0.1145804151892662,0.24993642419576645,,
49,He realized that transparent pricing would help more consumers make informed decisions. He posted the rate schedule.,He saw the bulletin board had empty space available. He posted the rate schedule.,-0.03804472088813782,0.048449981957674026,0.08649470284581184,,,-0.014072105288505554,0.11075842380523682,0.12483052909374237,,,-0.11021269112825394,0.40971821546554565,0.5199309065937996,,,-0.13716033101081848,0.007164615206420422,0.1443249462172389,,
50,They determined that earlier intervention would reduce overall treatment costs significantly. They started the screening program.,They noticed the equipment was already calibrated and ready. They started the screening program.,-0.04237087070941925,0.05605684593319893,0.09842771664261818,,,-0.04417683929204941,0.099957175552845,0.1441340148448944,,,-0.04686823487281799,0.2728760838508606,0.3197443187236786,,,-0.14524118602275848,0.2859610915184021,0.4312022775411606,,
51,She understood that skill training would improve employment prospects for many workers. She launched the education initiative.,She found the training center had multiple classrooms vacant. She launched the education initiative.,-0.043565187603235245,0.04300135001540184,0.08656653761863708,,,-0.049032267183065414,0.07417063415050507,0.12320290133357048,,,-0.11426037549972534,0.19051143527030945,0.3047718107700348,,,0.013227047398686409,0.4546239972114563,0.4413969498127699,,
52,He figured the food bank would address hunger affecting numerous families. He established the distribution center.,He observed the warehouse had loading docks on both sides. He established the distribution center.,-0.04858546704053879,0.1273166686296463,0.1759021356701851,,,-0.03130783513188362,0.10312505066394806,0.13443288579583168,,,-0.11254294961690903,0.045894719660282135,0.15843766927719116,,,-0.12090786546468735,0.10957754403352737,0.23048540949821472,,
53,They recognized that data sharing would accelerate discoveries benefiting humanity. They created the open database.,They saw the server farm had terabytes of storage available. They created the open database.,-0.056765563786029816,0.1164068654179573,0.17317242920398712,,,-0.017875315621495247,0.12050940096378326,0.1383847165852785,,,0.06648263335227966,0.26589396595954895,0.1994113326072693,,,-0.14481893181800842,0.003159132320433855,0.14797806413844228,,
54,She calculated that flexible hours would improve work-life balance for most employees. She introduced the new policy.,She noticed the time clock system could track variable schedules. She introduced the new policy.,-0.046030521392822266,0.060013554990291595,0.10604407638311386,,,-0.053564343601465225,0.06219261512160301,0.11575695872306824,,,0.030008263885974884,0.5356698036193848,0.5056615397334099,,,-0.1149875596165657,0.7376790642738342,0.8526666238903999,,
55,He understood that recycling would reduce landfill burden affecting future generations. He installed the sorting bins.,He found the lobby had space near the main entrance. He installed the sorting bins.,-0.0446368046104908,0.07142678648233414,0.11606359109282494,,,-0.04635113850235939,0.08121950179338455,0.12757064029574394,,,-0.12566418945789337,0.3822413384914398,0.5079055279493332,,,-0.13767971098423004,-0.07200763374567032,0.06567207723855972,,
56,They determined that community gardens would improve nutrition for many residents. They allocated the vacant lots.,They observed the soil tests showed acceptable pH levels. They allocated the vacant lots.,-0.06118198111653328,0.05510847643017769,0.11629045754671097,,,-0.04074686020612717,0.11671528965234756,0.15746214985847473,,,-0.060297876596450806,0.3960753381252289,0.4563732147216797,,,-0.09290487319231033,0.1019735187292099,0.19487839192152023,,
57,She realized that translation services would help more immigrants access healthcare. She hired the interpreters.,She saw the budget included a line for contractor services. She hired the interpreters.,-0.05851801112294197,0.05197425186634064,0.11049226298928261,,,0.01714598387479782,0.10255338996648788,0.08540740609169006,,,-0.05771374702453613,0.10516437888145447,0.1628781259059906,,,0.1855170875787735,0.24917811155319214,0.06366102397441864,,
58,He figured the safety barriers would prevent injuries at the busy intersection. He approved the installation.,He noticed the intersection had wide shoulders on all sides. He approved the installation.,-0.05180349946022034,0.03761086240410805,0.08941436186432838,,,-0.033902958035469055,0.097792848944664,0.13169580698013306,,,-0.10306428372859955,0.022726725786924362,0.1257910095155239,,,-0.12913808226585388,-0.0827254205942154,0.04641266167163849,,
59,They calculated that telehealth would expand care to more rural patients. They launched the virtual platform.,They found the internet infrastructure was already in place. They launched the virtual platform.,-0.04837004467844963,0.06475904583930969,0.11312909051775932,,,-0.031205685809254646,0.09197205305099487,0.12317773886024952,,,0.01835218258202076,0.5623651742935181,0.5440129917114973,,,-0.08635217696428299,0.6755697131156921,0.7619218900799751,,
60,She understood that price caps would keep medicine affordable for more people. She regulated the pharmaceutical costs.,She observed the legislation had passed the necessary committees. She regulated the pharmaceutical costs.,-0.0673188716173172,0.025141697376966476,0.09246056899428368,,,-0.04556870460510254,0.0870259702205658,0.13259467482566833,,,-0.07618919759988785,0.26136091351509094,0.3375501111149788,,,0.13045121729373932,0.3776933550834656,0.24724213778972626,,
61,He recognized that smoke-free zones would protect everyone from secondhand exposure. He expanded the restrictions.,He saw the ordinance template was ready for modification. He expanded the restrictions.,-0.045705921947956085,0.05557655170559883,0.10128247365355492,,,-0.040943995118141174,0.08181532472372055,0.12275931984186172,,,-0.117005854845047,0.3318786919116974,0.4488845467567444,,,-0.02264758013188839,0.017703616991639137,0.04035119712352753,,
62,They determined that green spaces would improve mental health for urban residents. They developed the park system.,They noticed the land parcels were already city-owned. They developed the park system.,-0.050652358680963516,0.062117017805576324,0.11276937648653984,,,-0.03103959932923317,0.09621690213680267,0.12725650146603584,,,-0.11736687272787094,0.4861488938331604,0.6035157665610313,,,-0.11160996556282043,0.12643924355506897,0.2380492091178894,,
63,She figured the literacy program would provide opportunities for more adults. She secured the funding.,She found the grant application had a approaching deadline. She secured the funding.,-0.050540365278720856,0.05183187499642372,0.10237224027514458,,,-0.028315754607319832,0.09385694563388824,0.12217270024120808,,,-0.12649166584014893,0.060024671256542206,0.18651633709669113,,,-0.08900438994169235,0.5584399700164795,0.6474443599581718,,
64,He calculated that energy-efficient upgrades would lower costs for all tenants. He renovated the apartment complex.,He observed the buildings were due for scheduled maintenance. He renovated the apartment complex.,-0.05424606800079346,0.07037284970283508,0.12461891770362854,,,-0.036606039851903915,0.08205756545066833,0.11866360530257225,,,-0.09996520727872849,0.7272942066192627,0.8272594138979912,,,-0.13107354938983917,0.19174498319625854,0.3228185325860977,,
65,They understood that inclusive design would enable access for more users. They modified the website.,They saw the content management system supported accessibility features. They modified the website.,-0.054870180785655975,0.07408954948186874,0.12895973026752472,,,-0.01337425410747528,0.12541526556015015,0.13878951966762543,,,0.016257666051387787,0.2706260681152344,0.2543684020638466,,,-0.10667025297880173,0.3122935891151428,0.41896384209394455,,
66,She realized that mental health support would reduce crisis calls burdening emergency services. She established the helpline.,She noticed the phone system had unused extension numbers. She established the helpline.,-0.05080166086554527,0.03394557535648346,0.08474723622202873,,,-0.035442106425762177,0.07332780212163925,0.10876990854740143,,,-0.0665760263800621,0.2067091315984726,0.2732851579785347,,,-0.13685187697410583,0.1447143703699112,0.28156624734401703,,
67,He recognized that pollution controls would protect drinking water for thousands. He enforced the regulations.,He found the monitoring stations were transmitting data properly. He enforced the regulations.,-0.07797443866729736,0.06375035643577576,0.14172479510307312,,,-0.030553732067346573,0.09588778764009476,0.12644151970744133,,,-0.04931870475411415,0.2094663381576538,0.25878504291176796,,,-0.12072917819023132,-0.032966867089271545,0.08776231110095978,,
68,They figured the job fair would connect more unemployed workers with opportunities. They organized the event.,They observed the convention center had an opening in March. They organized the event.,-0.05852286145091057,0.06986396014690399,0.12838682159781456,,,-0.02589534968137741,0.0921296626329422,0.11802501231431961,,,-0.08921477198600769,0.01477967482060194,0.10399444680660963,,,-0.11952314525842667,0.39000818133354187,0.5095313265919685,,
69,She calculated that preventive care would reduce emergency room overcrowding. She expanded the clinic hours.,She saw the staff schedule had unfilled evening slots. She expanded the clinic hours.,-0.035744741559028625,0.0675487145781517,0.10329345613718033,,,-0.043190766125917435,0.0797000527381897,0.12289081886410713,,,-0.10370083153247833,0.480573445558548,0.5842742770910263,,,-0.013532583601772785,0.48679375648498535,0.5003263400867581,,
70,He understood that standardized testing would ensure equal evaluation for all students. He implemented the assessment program.,He noticed the testing software was compatible with existing computers. He implemented the assessment program.,-0.056062955409288406,0.050479937344789505,0.10654289275407791,,,-0.022900059819221497,0.08542151749134064,0.10832157731056213,,,-0.047222062945365906,0.05815007537603378,0.10537213832139969,,,-0.13104915618896484,0.6869499087333679,0.8179990649223328,,
71,They determined that public wifi would bridge the digital divide for low-income families. They installed the network.,They found the utility poles could support additional equipment. They installed the network.,-0.03265318647027016,0.048193011432886124,0.08084619790315628,,,-0.02691829577088356,0.08162536472082138,0.10854366049170494,,,0.08196495473384857,0.1797296553850174,0.09776470065116882,,,-0.10518674552440643,0.15524397790431976,0.2604307234287262,,
72,She realized that composting would reduce methane emissions affecting climate. She started the collection program.,She observed the trucks had compartments for separated waste. She started the collection program.,-0.030348114669322968,0.07167939096689224,0.10202750563621521,,,-0.05390113219618797,0.09743734449148178,0.15133847668766975,,,-0.10161319375038147,0.17787644267082214,0.2794896364212036,,,-0.12450998276472092,-0.11791855096817017,0.006591431796550751,,
73,He figured the pedestrian bridges would prevent traffic fatalities at crossings. He approved the construction.,He saw the engineering report confirmed structural feasibility. He approved the construction.,-0.04732675850391388,0.05471120402216911,0.10203796252608299,,,-0.020944170653820038,0.10281160473823547,0.12375577539205551,,,-0.14480595290660858,0.1253795325756073,0.2701854854822159,,,-0.14140336215496063,-0.13629834353923798,0.005105018615722656,,
